timestamp,status,iou,h_det,h_gt,l_det,l_gt,score,type_det,type_gt,w_det,w_gt,x_det,x_gt,y_det,y_gt,z_det,z_gt
22489.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.8171000209,,4.10360498459,,0.11959832635199999
22489.266,fp,0.0,1.4794436693191528,,3.774468898773194,,1.0,Car,,1.613189935684204,,17.980989008171868,,2.981574318357185,,-0.6528151246872831,
22489.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.8148558788,,4.318472123169999,,0.120018513889
22489.316,fp,0.0,1.4721180200576782,,3.746000051498413,,1.0,Car,,1.6066564321517944,,15.885813206495984,,2.7786130120927512,,-0.5770050025319211,
22489.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.8085674173,,4.532837069,,0.12020036943199999
22489.366,fp,0.0,1.4668701887130735,,3.7705094814300537,,1.0,Car,,1.6188702583312988,,17.427688115729687,,3.1808639030193917,,-0.6629167231377728,
22489.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.800153547399997,,4.74843929517,,0.120166328945
22489.416,fp,0.0,1.4790412187576294,,3.739828824996948,,1.0,Car,,1.618693232536316,,16.218454816305176,,3.1113078095303788,,-0.6140649134519673,
22489.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7909921129,,4.96580841112,,0.119902837609
22489.466,fp,0.0,1.4826247692108154,,3.7257993221282963,,1.0,Car,,1.6120964288711548,,17.84187775532957,,3.5555711488203148,,-0.6773314684432563,
22489.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.781540625500003,,5.18796641558,,0.11904625917600001
22489.516,fp,0.0,1.4683326482772827,,3.6823270320892334,,1.0,Car,,1.5938253402709959,,17.708402188466472,,3.6927418596653188,,-0.6718931331647475,
22489.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7725102606,,5.41453652873,,0.117950571081
22489.566,fp,0.0,1.4758416414260864,,3.768298149108887,,1.0,Car,,1.6076077222824097,,17.09565293513474,,3.73349221501844,,-0.6304273973061569,
22489.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7638565575,,5.869655390809999,,0.106716755596
22489.666,fp,0.0,1.4739919900894165,,3.752562522888184,,1.0,Car,,1.6234148740768433,,17.032657093078626,,4.0108495597984515,,-0.6418740468560921,
22489.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7648080122,,6.10015963471,,0.09974784798149999
22489.716,fp,0.0,1.4946652650833132,,3.854481935501098,,1.0,Car,,1.6365779638290403,,16.17719681228522,,3.9734436717782837,,-0.6016384310275775,
22489.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7676350684,,6.32869026579,,0.09426388351610002
22489.766,fp,0.0,1.4588346481323242,,3.724823713302612,,1.0,Car,,1.6227011680603027,,17.78034290252837,,4.507683355640135,,-0.6397719069487842,
22489.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7669413984,,6.552061418359999,,0.0902717242283
22489.816,fp,0.0,1.493399739265442,,3.8440053462982178,,1.0,Car,,1.6288893222808838,,15.60331123241776,,4.127976805287553,,-0.5698803702729283,
22489.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.760664608400003,,6.76888636288,,0.087572931003
22489.866,fp,0.0,1.4687254428863523,,3.815992832183838,,1.0,Car,,1.611563801765442,,16.999157870234296,,4.611801308944464,,-0.6279123586768947,
22489.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.747223326300002,,6.9807397480699995,,0.08548572440060001
22489.916,fp,0.0,1.4704627990722656,,3.781408071517944,,1.0,Car,,1.6143696308135986,,16.860553468693062,,4.730876914626403,,-0.6228295471763765,
22489.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.728781505500002,,7.18413939068,,0.0845018523511
22489.966,fp,0.0,1.480987310409546,,3.861885786056519,,1.0,Car,,1.6329264640808103,,15.580661159949276,,4.500316346639822,,-0.5821154969644358,
22490.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.705678061999997,,7.381185170529999,,0.0838599347861
22490.016,fp,0.0,1.4605731964111328,,3.7768149375915527,,1.0,Car,,1.616232991218567,,19.867176078013554,,5.86737258704803,,-0.6116985927936085,
22490.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.6793635386,,7.572743206739999,,0.08340822646700001
22490.066,fp,0.0,1.4619224071502686,,3.66591739654541,,1.0,Car,,1.6136351823806765,,16.409558307521525,,5.013837558307507,,-0.5930457338619971,
22490.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.6454323636,,7.765369692969999,,0.09610249797689999
22490.116,fp,0.0,1.4699290990829468,,3.639624834060669,,1.0,Car,,1.5972049236297607,,14.157135966333392,,4.3685216999747984,,-0.5198559407146526,
22490.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.6043940694,,7.95614972271,,0.116950532068
22490.166,fp,0.0,1.45997953414917,,3.70867919921875,,1.0,Car,,1.5963892936706543,,15.954369151739273,,5.131230451032844,,-0.6046335207414391,
22490.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.558041977800002,,8.14742202219,,0.13658723665300002
22490.216,fp,0.0,1.463602900505066,,3.655418157577514,,1.0,Car,,1.605946063995361,,14.25158183862406,,4.575562088566841,,-0.5695564978580236,
22490.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.5077581012,,8.34020125014,,0.151890131741
22490.266,fp,0.0,1.4738100767135618,,3.770398139953613,,1.0,Car,,1.6138073205947876,,14.241278188507021,,4.553291840650402,,-0.5829395697509003,
22490.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.454869835,,8.53452563075,,0.1619947849
22490.316,fp,0.0,1.4760890007019043,,3.794541358947754,,1.0,Car,,1.6170691251754759,,14.73627399124898,,5.1245508075385215,,-0.6133143364283349,
22490.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.232299891700002,,9.33259406397,,0.163675261272
22490.516,fp,0.0,1.477040410041809,,3.754042625427246,,1.0,Car,,1.6212412118911743,,20.81624971919626,,7.888166025366536,,-0.6696659332717267,
22490.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.175040845599998,,9.52655773249,,0.159917192216
22490.566,fp,0.0,1.4537228345870972,,3.722469329833984,,1.0,Car,,1.5912936925888062,,20.890915417088387,,8.090759657875745,,-0.6797508223412301,
22490.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.109312652399996,,9.70901453127,,0.156772009836
22490.616,fp,0.0,1.4815825223922732,,3.780692577362061,,1.0,Car,,1.616627216339111,,17.80356021334314,,7.065451123196418,,-0.7034179618298531,
22490.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.0270729142,,9.88919052699,,0.151712929241
22490.666,fp,0.0,1.4934592247009275,,3.735550165176392,,1.0,Car,,1.6068718433380127,,15.529163620215186,,6.317469153130287,,-0.6282245449104398,
22490.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.9368617129,,10.0609127247,,0.147310651003
22490.716,fp,0.0,1.4829573631286619,,3.7168917655944815,,1.0,Car,,1.6057733297348022,,14.778998797580444,,6.14668651408306,,-0.613200934082176,
22490.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.8428577775,,10.2315109262,,0.141827387793
22490.766,fp,0.0,1.4701287746429443,,3.733353614807129,,1.0,Car,,1.612632393836975,,15.226692432401677,,6.458098728317967,,-0.6295519540654766,
22490.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.746708349299997,,10.399183065399999,,0.136594532204
22490.816,fp,0.0,1.477150321006775,,3.7470996379852295,,1.0,Car,,1.6136915683746338,,14.600234221005962,,6.336510594640592,,-0.5952165021903202,
22490.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.649916775700003,,10.561544272999999,,0.131971487149
22490.866,fp,0.0,1.467298150062561,,3.675280332565308,,1.0,Car,,1.5984691381454468,,14.140615319914472,,6.260390518110968,,-0.5660150529505916,
22490.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.5532187385,,10.7177776648,,0.128008631681
22490.916,fp,0.0,1.4485909938812256,,3.77510929107666,,1.0,Car,,1.6036885976791382,,17.310374442030085,,7.772566995744871,,-0.6606157445746845,
22490.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.4571673654,,10.867175695799999,,0.124933356925
22490.966,fp,0.0,1.4533840417861938,,3.7451696395874015,,1.0,Car,,1.610434651374817,,13.667247229780214,,6.273686348174737,,-0.5618468390591023,
22491.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.3623663109,,11.0090512786,,0.122704191831
22491.016,fp,0.0,1.4674705266952517,,3.7859208583831783,,1.0,Car,,1.6215164661407468,,17.822245120051527,,8.250444777129465,,-0.6759784838051353,
22491.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.2666985439,,11.1488363292,,0.119890238611
22491.066,fp,0.0,1.4888341426849363,,3.919809103012085,,1.0,Car,,1.6274183988571167,,20.052144997636173,,9.449611159291326,,-0.6401081801762132,
22491.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.1710115525,,11.282053201300002,,0.11828143327
22491.116,fp,0.0,1.470073938369751,,3.8461182117462163,,1.0,Car,,1.6227349042892456,,19.77851989297733,,9.460030655224408,,-0.6977017149053957,
22491.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.0721944784,,11.3990544143,,0.118085024703
22491.166,fp,0.0,1.4791218042373655,,3.814669132232666,,1.0,Car,,1.6088378429412842,,19.751495453152284,,9.586069098974393,,-0.631963098427665,
22491.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.968163145,,11.5073670548,,0.117105376842
22491.216,fp,0.0,1.4824169874191284,,3.8390271663665767,,1.0,Car,,1.6127946376800537,,16.70981922047059,,8.249475008027463,,-0.6779800541496677,
22491.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.867497490999998,,11.5969925737,,0.119020661412
22491.266,fp,0.0,1.4817062616348269,,3.750557661056519,,1.0,Car,,1.6061247587203982,,18.79828851556705,,9.359297837548311,,-0.641061361001789,
22491.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.775799025300003,,11.663665522,,0.123043665883
22491.316,fp,0.0,1.4573663473129272,,3.7951722145080566,,1.0,Car,,1.6100220680236816,,17.585086289276507,,8.856741963252096,,-0.6898442257658495,
22491.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.6895565929,,11.719641819300001,,0.125134142857
22491.366,fp,0.0,1.4661047458648682,,3.880307674407959,,1.0,Car,,1.6240966320037842,,18.552041590170475,,9.402775072262065,,-0.6700166683137745,
22491.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.610800402,,11.764795906500002,,0.12689967941400002
22491.416,fp,0.0,1.458771824836731,,3.7606022357940674,,1.0,Car,,1.592151403427124,,17.07386590728787,,8.748546351312568,,-0.6817652509340064,
22491.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.5362491729,,11.8084095405,,0.126342826366
22491.466,fp,0.0,1.4783751964569092,,3.825225830078125,,1.0,Car,,1.5980157852172852,,16.467105796998123,,8.505804735030987,,-0.6860490738671885,
22492.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.201750128,,11.4273995843,,0.140565718578
22492.216,fp,0.0,1.476494073867798,,3.8524937629699703,,1.0,Car,,1.6148315668106081,,14.818496259012164,,7.52860351152522,,-0.6514195739460025,
22492.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.1755197406,,11.346028303599999,,0.13827281914
22492.266,fp,0.0,1.4722155332565308,,3.895258665084839,,1.0,Car,,1.6206127405166626,,18.11660675375449,,9.097031382488844,,-0.6641562587361811,
22492.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.1490019907,,11.2670824823,,0.136178792449
22492.316,fp,0.0,1.459430456161499,,3.750409364700317,,1.0,Car,,1.6010648012161257,,15.334606811816105,,7.702274383413405,,-0.6690431712651179,
22492.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.122220355,,11.192686229500001,,0.134195268838
22492.366,fp,0.0,1.4641239643096924,,3.693680047988892,,1.0,Car,,1.6058492660522459,,17.03194465425611,,8.481255659910689,,-0.6826502639380507,
22492.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.097440537399997,,11.1216624466,,0.132740050754
22492.416,fp,0.0,1.4725189208984375,,3.768908023834229,,1.0,Car,,1.60184645652771,,20.256123695455415,,9.974964568210162,,-0.7013389311044769,
22492.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.0744225433,,11.055972286,,0.131275518208
22492.466,fp,0.0,1.4956322908401491,,3.752981424331665,,1.0,Car,,1.6175018548965454,,17.31710149726928,,8.52316104217596,,-0.6930681101198424,
22492.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.0530162951,,10.9970469024,,0.129746120283
22492.516,fp,0.0,1.4679174423217771,,3.741105794906616,,1.0,Car,,1.6043760776519775,,19.014425550408312,,9.309875306584589,,-0.6439883694253616,
22492.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.0336831492,,10.944881213699999,,0.128390340221
22492.566,fp,0.0,1.4761698246002195,,3.78407621383667,,1.0,Car,,1.6272701025009155,,18.393367481645765,,8.976838880371988,,-0.6725810372487899,
22492.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.017491781300002,,10.897501520699999,,0.127602641676
22492.616,fp,0.0,1.4802387952804563,,3.7450554370880127,,1.0,Car,,1.6112929582595823,,16.010982119182227,,7.815019789121206,,-0.6897507619001804,
22492.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.0002797492,,10.8602280813,,0.125612974751
22492.666,fp,0.0,1.4762349128723145,,3.885319948196411,,1.0,Car,,1.6257157325744631,,13.042180138926186,,6.383460922824121,,-0.5849007491481153,
22492.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.978603266799997,,10.831773703800001,,0.123274687465
22492.716,fp,0.0,1.4813120365142822,,3.835351228713989,,1.0,Car,,1.611185073852539,,20.330330570891014,,9.809611582673911,,-0.7165461700718581,
22492.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.951956668,,10.8081406433,,0.12123502034700001
22492.766,fp,0.0,1.4784269332885742,,3.870678424835205,,1.0,Car,,1.6333335638046265,,18.09301818548465,,8.759643418526016,,-0.6505924592133141,
22492.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.9171294845,,10.784382754500001,,0.119642759262
22492.816,fp,0.0,1.486502170562744,,3.7927074432373047,,1.0,Car,,1.6261538267135618,,15.968532916747535,,7.740876610241371,,-0.6895892543901514,
22492.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.875583750700002,,10.7557003522,,0.119294353423
22492.866,fp,0.0,1.4795715808868408,,3.782748937606812,,1.0,Car,,1.6164356470108032,,17.331699509693994,,8.382881604622684,,-0.6943414368113849,
22492.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.829657957800002,,10.7268325633,,0.118696271425
22492.916,fp,0.0,1.4522011280059814,,3.6831574440002437,,1.0,Car,,1.5951790809631348,,15.954380641538153,,7.7294857322557,,-0.6371849274853272,
22492.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.7815207167,,10.703080606,,0.11764786562599999
22492.966,fp,0.0,1.4734426736831665,,3.676881074905396,,1.0,Car,,1.6094242334365845,,18.40027680334029,,8.85525511579528,,-0.6759274963344241,
22493.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.7318522225,,10.6833651338,,0.116585427762
22493.016,fp,0.0,1.4746912717819214,,3.7090983390808105,,1.0,Car,,1.6113139390945437,,17.272926335015914,,8.338714974294763,,-0.690090553338301,
22493.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.6774767648,,10.6745140418,,0.113968114058
22493.066,fp,0.0,1.4753541946411133,,3.7398974895477295,,1.0,Car,,1.5996391773223877,,17.08814067471695,,8.266047325526372,,-0.6850561997731788,
22493.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.6212782359,,10.6697541785,,0.112563770898
22493.116,fp,0.0,1.4929354190826416,,3.86027455329895,,1.0,Car,,1.6220641136169434,,16.948084329193215,,8.217586977525427,,-0.6954217308661299,
22493.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.562427083400003,,10.6732409561,,0.110575611919
22493.166,fp,0.0,1.4974519014358518,,3.885401964187622,,1.0,Car,,1.6271618604660034,,17.592989070839415,,8.563372835855299,,-0.6403974694968646,
22493.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.510118161999998,,10.6848603063,,0.109812043856
22493.216,fp,0.0,1.4898250102996826,,3.794117212295532,,1.0,Car,,1.6108331680297852,,17.73991092311064,,8.641157865597659,,-0.6486704989792962,
22493.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.465794264899998,,10.7040482529,,0.10962361553200001
22493.266,fp,0.0,1.493858814239502,,3.853382587432861,,1.0,Car,,1.6180696487426758,,18.04693639123876,,8.839505987459725,,-0.6618748221329369,
22493.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.428656513000004,,10.7303824485,,0.10969111055299999
22493.316,fp,0.0,1.489268779754639,,3.8390705585479736,,1.0,Car,,1.6207629442214966,,19.095382648468032,,9.366517133860222,,-0.6601854381437526,
22493.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.396675836500002,,10.762903388,,0.10966481284299999
22493.366,fp,0.0,1.4825435876846311,,3.787591218948364,,1.0,Car,,1.6044059991836548,,18.595877167676736,,9.165385262436995,,-0.6503663334821965,
22493.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.366355958499998,,10.796247143299999,,0.10997412703199999
22493.416,fp,0.0,1.469381332397461,,3.7844760417938232,,1.0,Car,,1.598169445991516,,18.035683798056397,,8.934435590931054,,-0.6944314281490023,
22493.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.33786192,,10.821805823699998,,0.111727433421
22493.466,fp,0.0,1.4931615591049194,,3.829944849014282,,1.0,Car,,1.6157201528549194,,16.772290603743624,,8.361522251733359,,-0.7129097603560588,
22493.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.3052605505,,10.8399172352,,0.114033985753
22493.516,fp,0.0,1.4922022819519043,,3.8099524974823,,1.0,Car,,1.5987935066223145,,18.906166346098715,,9.425068184356556,,-0.6679579096336994,
22493.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.2639074202,,10.8507220096,,0.11648885908199999
22493.566,fp,0.0,1.4619601964950562,,3.7679157257080083,,1.0,Car,,1.5921149253845217,,17.670762013358107,,8.857362417013075,,-0.662216984547328,
22493.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.2141960827,,10.8555785337,,0.117861219619
22493.616,fp,0.0,1.474927544593811,,3.7024958133697514,,1.0,Car,,1.5939788818359375,,16.262198594470867,,8.186454909612083,,-0.6783767230636322,
22493.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.1729483852,,10.8261495518,,0.124961799013
22493.666,fp,0.0,1.4465967416763306,,3.5018467903137207,,1.0,Car,,1.5803675651550293,,15.916950706220709,,8.007724787221765,,-0.6664423900298146,
22493.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.1330935115,,10.7799035699,,0.129166492886
22493.716,fp,0.0,1.4325172901153564,,3.536167621612549,,1.0,Car,,1.563326358795166,,16.338549698002254,,8.1915943445962,,-0.6870759978927552,
22493.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.0985419658,,10.7137762939,,0.13342643757
22493.766,fp,0.0,1.4691604375839231,,3.7458462715148926,,1.0,Car,,1.6021170616149902,,14.419333561645596,,7.222559699255977,,-0.6691458617086887,
22493.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.065880700999998,,10.6391946203,,0.13483873809
22493.816,fp,0.0,1.4852765798568726,,3.728463888168335,,1.0,Car,,1.6137549877166748,,16.175845348765275,,8.017682358501913,,-0.6998880934709995,
22493.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.0353602228,,10.558526734900001,,0.13526817966399998
22493.866,fp,0.0,1.4920593500137331,,3.729782819747925,,1.0,Car,,1.60398268699646,,15.702859495905258,,7.745629778351053,,-0.6629401266747497,
22493.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.008812930500003,,10.4727245606,,0.135212236747
22493.916,fp,0.0,1.50237238407135,,3.8107810020446777,,1.0,Car,,1.6203678846359253,,19.66649063423055,,9.587047326842733,,-0.7173287813693996,
22493.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.9882746134,,10.381497767699999,,0.135209580983
22493.966,fp,0.0,1.4781113862991333,,3.738305330276489,,1.0,Car,,1.6023962497711182,,16.012472563730118,,7.791020587944874,,-0.6821160307507252,
22494.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.9716756221,,10.291172097,,0.13408027447
22494.016,fp,0.0,1.47944974899292,,3.749914169311523,,1.0,Car,,1.606224775314331,,17.19962822248918,,8.280003097915031,,-0.6537082687481615,
22494.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.9602081999,,10.2004216263,,0.133176166644
22494.066,fp,0.0,1.4829219579696655,,3.687585830688477,,1.0,Car,,1.5981446504592896,,18.679259829352507,,8.899940133936434,,-0.6776634451566395,
22494.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.9530871698,,10.1120556814,,0.131846277192
22494.116,fp,0.0,1.4784142971038818,,3.6685094833374015,,1.0,Car,,1.5985910892486572,,17.771630835467374,,8.390661503565221,,-0.7006628770387842,
22494.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.9496639897,,10.028067118,,0.13020200955
22494.166,fp,0.0,1.4617668390274048,,3.76585865020752,,1.0,Car,,1.6089181900024414,,18.782696951465304,,8.791741155123676,,-0.6923087791699807,
22494.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.9492410265,,9.94881537657,,0.128451598231
22494.216,fp,0.0,1.4738519191741943,,3.703941822052002,,1.0,Car,,1.6183111667633057,,18.732042061553656,,8.726980649983691,,-0.6905677361012543,
22494.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.949012950900002,,9.87203363758,,0.12679545535999998
22494.266,fp,0.0,1.4668520689010618,,3.7625501155853267,,1.0,Car,,1.6078897714614868,,17.397704396334287,,8.027724507636856,,-0.6740185082330149,
22494.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.945467783,,9.7909769091,,0.125845371921
22494.316,fp,0.0,1.4908716678619385,,3.818570613861084,,1.0,Car,,1.61798894405365,,16.348974399884625,,7.512871519305528,,-0.708736524840706,
22494.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.936245804699997,,9.70605338749,,0.124809416522
22494.366,fp,0.0,1.4738469123840332,,3.8270821571350098,,1.0,Car,,1.6064715385437012,,18.826644238740773,,8.565617803006926,,-0.6912040507657764,
22494.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.918076970999998,,9.622017342789999,,0.122838356129
22494.416,fp,0.0,1.4761506319046018,,3.695960998535156,,1.0,Car,,1.607762575149536,,19.156622612859078,,8.620814946518543,,-0.6956568132449519,
22494.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.893669137800003,,9.53915304753,,0.12085988305600001
22494.466,fp,0.0,1.4639161825180054,,3.661560535430908,,1.0,Car,,1.6004675626754759,,17.13578154951918,,7.661964373898144,,-0.6494928772729445,
22494.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.8658679965,,9.46052370739,,0.11884451146
22494.516,fp,0.0,1.4709025621414185,,3.657814741134644,,1.0,Car,,1.5870689153671265,,16.24460665642675,,7.226825583276919,,-0.6918143020558336,
22494.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.835853159099997,,9.38721950989,,0.116824556806
22494.566,fp,0.0,1.4723230600357056,,3.645256996154785,,1.0,Car,,1.5863380432128906,,16.741929939716286,,7.407917954682455,,-0.6312511153380029,
22494.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.8048687298,,9.32059739738,,0.114858517654
22494.616,fp,0.0,1.4927778244018557,,3.796701908111572,,1.0,Car,,1.6036823987960815,,15.904404869570135,,7.019519477477977,,-0.6814735976017392,
22494.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.7761474867,,9.25701767522,,0.11390251271400001
22494.666,fp,0.0,1.4928014278411863,,3.8227078914642334,,1.0,Car,,1.6173510551452637,,15.251388974145572,,6.687317210937858,,-0.6643479913316614,
22494.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.7470383123,,9.205718935730001,,0.111584376863
22494.716,fp,0.0,1.457789182662964,,3.695481777191162,,1.0,Car,,1.6064493656158447,,19.029114758484525,,8.253758406124957,,-0.7144199902468706,
22494.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.7190334617,,9.16511832372,,0.10950959891699999
22494.766,fp,0.0,1.4905955791473389,,3.840013265609741,,1.0,Car,,1.6245943307876587,,18.33726777268775,,7.960063077944057,,-0.6485959687326925,
22494.816,fp,0.0,1.4818267822265625,,3.835982799530029,,1.0,Car,,1.625210523605347,,20.270726714581546,,8.739956087763955,,-0.7656756142600258,
22494.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.6701148813,,9.11224883585,,0.106271474497
22494.866,fp,0.0,1.494473576545715,,3.859086513519287,,1.0,Car,,1.6154810190200806,,18.811997241355925,,8.131845076774873,,-0.7014784727174543,
